-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,2422.9656749692,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,1908.86354060703,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,-1,-1,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,6509.8658765072,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,6509.8658765072,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,2422.9656749692,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,3375.80250339028,-1,-1,-1,-1,-1,-1,-1,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,6509.8658765072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2422.9656749692,2422.9656749692,2422.9656749692,2422.9656749692,-1,-1,-1,-1,-1,-1,-1,-1,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,1908.86354060703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,3343.90925153277,-1,-1,-1,-1,-1,-1,-1,1804.83959058673,1804.83959058673,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3679.08581604076,3679.08581604076,3679.08581604076,3679.08581604076,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8074.61420114225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
